,url_num_hyphens_dom,url_hostname_len,url_num_dots,url_num_underscores,url_ip_present,url_entropy,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('object'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a')
967,0.0,12.0,3.0,1.0,0.0,4.261043983,0.0,8.0,0.0,1.0,1.0,1.0,65.0
1107,0.0,21.0,1.0,0.0,0.0,3.887326145,1.0,0.0,0.0,1.0,1.0,2.0,5.0
240,0.0,14.0,2.0,0.0,0.0,3.630412661,1.0,53.0,0.0,1.0,1.0,0.0,101.0
1255,0.0,17.0,3.0,0.0,0.0,4.39226565,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2650,0.0,12.0,2.0,0.0,0.0,3.93441865,2.0,11.0,0.0,1.0,1.0,0.0,156.0
2925,0.0,20.0,3.0,1.0,0.0,4.474954813,0.0,4.0,0.0,1.0,1.0,0.0,0.0
2323,1.0,33.0,3.0,0.0,0.0,5.027985483,0.0,1.0,0.0,1.0,1.0,1.0,26.0
1938,0.0,22.0,1.0,0.0,0.0,4.208808898,0.0,3.0,0.0,1.0,1.0,1.0,9.0
684,2.0,34.0,3.0,0.0,0.0,4.2804511,0.0,2.0,0.0,1.0,1.0,1.0,16.0
168,0.0,13.0,3.0,0.0,1.0,4.01790009,1.0,21.0,0.0,1.0,1.0,1.0,123.0
1641,0.0,25.0,2.0,0.0,0.0,4.138502179,0.0,25.0,0.0,1.0,1.0,1.0,14.0
1134,1.0,23.0,2.0,0.0,0.0,4.301839504,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2421,0.0,17.0,2.0,0.0,0.0,3.772055209,0.0,26.0,0.0,1.0,1.0,0.0,17.0
1880,1.0,27.0,2.0,0.0,0.0,4.278351812,0.0,9.0,0.0,1.0,1.0,2.0,122.0
1717,0.0,12.0,3.0,0.0,0.0,4.664021848,0.0,0.0,0.0,1.0,1.0,0.0,0.0
271,0.0,12.0,2.0,0.0,0.0,3.546439345,1.0,9.0,0.0,1.0,1.0,2.0,164.0
2655,0.0,18.0,1.0,0.0,0.0,4.116729297,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1474,0.0,11.0,1.0,3.0,0.0,5.513199381,0.0,1.0,0.0,1.0,1.0,0.0,4.0
1254,2.0,37.0,2.0,0.0,0.0,4.685638577,0.0,28.0,0.0,1.0,1.0,3.0,65.0
1548,0.0,18.0,2.0,0.0,0.0,3.671405583,2.0,267.0,0.0,1.0,1.0,1.0,238.0
214,0.0,21.0,3.0,1.0,0.0,5.815521588,0.0,13.0,0.0,1.0,1.0,2.0,186.0
3164,0.0,17.0,2.0,0.0,0.0,3.806238929,0.0,8.0,0.0,1.0,1.0,1.0,113.0
344,0.0,19.0,2.0,0.0,0.0,4.207435517,0.0,21.0,0.0,1.0,1.0,1.0,59.0
838,0.0,22.0,1.0,0.0,0.0,4.20291008,5.0,18.0,0.0,1.0,1.0,2.0,21.0
1616,0.0,10.0,1.0,0.0,0.0,4.030394788,0.0,17.0,0.0,1.0,1.0,2.0,49.0
2197,0.0,14.0,3.0,4.0,0.0,4.716080978,0.0,2.0,0.0,1.0,1.0,0.0,2.0
1837,2.0,32.0,3.0,1.0,0.0,4.748041089,1.0,2.0,0.0,1.0,1.0,2.0,5.0
795,0.0,19.0,2.0,0.0,0.0,4.08586992,0.0,3.0,0.0,1.0,1.0,0.0,120.0
412,0.0,19.0,2.0,0.0,0.0,4.012188404,1.0,10.0,0.0,1.0,1.0,1.0,12.0
1714,0.0,15.0,2.0,1.0,0.0,4.208924987,0.0,10.0,0.0,1.0,1.0,0.0,23.0
2833,0.0,17.0,2.0,0.0,0.0,3.970175521,1.0,6.0,0.0,1.0,1.0,3.0,162.0
342,0.0,17.0,2.0,0.0,0.0,3.824533407,0.0,8.0,0.0,1.0,1.0,1.0,385.0
947,0.0,19.0,4.0,1.0,0.0,5.013498041,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2797,0.0,13.0,4.0,0.0,0.0,4.890922075,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2223,0.0,13.0,2.0,0.0,0.0,4.205766631,0.0,12.0,0.0,1.0,1.0,5.0,278.0
1759,1.0,85.0,5.0,0.0,0.0,4.624010433,0.0,4.0,0.0,1.0,1.0,1.0,1.0
377,0.0,23.0,2.0,0.0,0.0,3.664707006,0.0,26.0,0.0,1.0,1.0,57.0,446.0
1492,2.0,36.0,2.0,0.0,0.0,4.049452073,0.0,3.0,0.0,1.0,1.0,0.0,0.0
738,1.0,17.0,2.0,0.0,0.0,3.73366069,0.0,3.0,0.0,1.0,1.0,2.0,131.0
3093,0.0,25.0,2.0,0.0,0.0,4.31878328,1.0,8.0,1.0,1.0,1.0,1.0,85.0
52,0.0,23.0,4.0,0.0,0.0,4.361532934,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18,0.0,10.0,2.0,1.0,0.0,4.152638374,0.0,12.0,0.0,1.0,1.0,1.0,13298.0
1310,0.0,14.0,4.0,0.0,1.0,4.125871146,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2271,0.0,21.0,2.0,0.0,0.0,4.109741816,0.0,7.0,0.0,1.0,1.0,2.0,19.0
2452,0.0,12.0,1.0,0.0,0.0,3.892486651,0.0,4.0,0.0,1.0,1.0,1.0,15.0
998,2.0,17.0,1.0,0.0,0.0,3.87314068,0.0,5.0,0.0,1.0,1.0,0.0,17.0
1390,0.0,41.0,2.0,0.0,0.0,4.168833991,0.0,10.0,0.0,1.0,1.0,0.0,300.0
95,2.0,33.0,1.0,0.0,0.0,4.171264744,0.0,2.0,0.0,1.0,1.0,1.0,15.0
1500,1.0,20.0,2.0,0.0,0.0,3.791924539,0.0,4.0,0.0,1.0,1.0,2.0,158.0
2311,2.0,34.0,2.0,0.0,0.0,4.24415094,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2592,0.0,16.0,1.0,0.0,0.0,3.720175521,0.0,9.0,0.0,1.0,1.0,2.0,12.0
3110,0.0,18.0,3.0,0.0,0.0,4.164299088,0.0,2.0,0.0,1.0,1.0,1.0,15.0
179,1.0,21.0,1.0,0.0,0.0,4.047299098,0.0,2.0,0.0,1.0,1.0,1.0,92.0
1599,0.0,13.0,2.0,0.0,0.0,4.006198333,0.0,9.0,0.0,1.0,1.0,1.0,2.0
716,0.0,17.0,1.0,0.0,0.0,4.320423375,0.0,9.0,0.0,1.0,1.0,1.0,4.0
2978,2.0,40.0,2.0,0.0,0.0,4.214661719,0.0,22.0,0.0,1.0,1.0,0.0,5.0
184,2.0,22.0,1.0,0.0,0.0,4.123231429,0.0,2.0,0.0,1.0,1.0,2.0,39.0
467,0.0,18.0,1.0,0.0,0.0,4.197159723,1.0,22.0,0.0,1.0,1.0,1.0,214.0
903,0.0,14.0,4.0,0.0,0.0,4.354934179,0.0,22.0,0.0,1.0,1.0,0.0,22.0
3294,1.0,26.0,3.0,0.0,0.0,4.178912497,0.0,2.0,0.0,1.0,1.0,1.0,18.0
71,0.0,22.0,1.0,0.0,0.0,3.967414789,0.0,10.0,0.0,1.0,1.0,1.0,24.0
3133,1.0,22.0,2.0,0.0,0.0,4.185230133,0.0,8.0,0.0,1.0,1.0,2.0,121.0
1900,0.0,15.0,3.0,0.0,1.0,4.41540072,0.0,7.0,0.0,1.0,1.0,1.0,7.0
3109,2.0,29.0,2.0,0.0,0.0,4.299896391,0.0,8.0,0.0,1.0,1.0,1.0,1.0
2396,0.0,16.0,3.0,0.0,0.0,4.527762474,0.0,6.0,0.0,1.0,1.0,0.0,13.0
3063,0.0,12.0,1.0,0.0,0.0,3.767375798,0.0,5.0,0.0,1.0,1.0,2.0,21.0
1208,0.0,13.0,3.0,0.0,1.0,3.46857663,0.0,1.0,1.0,1.0,1.0,0.0,3.0
2079,1.0,27.0,2.0,0.0,0.0,4.278351812,0.0,9.0,0.0,1.0,1.0,2.0,122.0
3498,2.0,27.0,2.0,0.0,0.0,4.341310041,0.0,2.0,0.0,1.0,1.0,2.0,39.0
2846,0.0,36.0,3.0,0.0,0.0,4.100921675,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1063,0.0,14.0,3.0,3.0,0.0,4.59446009,0.0,9.0,0.0,1.0,1.0,0.0,42.0
1529,0.0,14.0,3.0,0.0,1.0,4.391489514,0.0,10.0,0.0,1.0,1.0,1.0,22.0
2207,0.0,17.0,3.0,0.0,0.0,4.020926316,0.0,17.0,0.0,1.0,1.0,0.0,42.0
2982,0.0,15.0,4.0,2.0,0.0,4.697874075,0.0,0.0,0.0,1.0,1.0,0.0,1.0
658,0.0,20.0,1.0,0.0,0.0,4.06610894,0.0,2.0,0.0,1.0,1.0,1.0,19.0
3436,0.0,12.0,1.0,0.0,0.0,3.784941827,0.0,23.0,0.0,1.0,1.0,4.0,126.0
1840,2.0,30.0,1.0,0.0,0.0,4.129219687,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2444,0.0,17.0,3.0,0.0,0.0,4.377653863,0.0,17.0,0.0,1.0,1.0,2.0,29.0
1076,0.0,15.0,3.0,0.0,0.0,4.538872341,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3038,0.0,17.0,3.0,0.0,0.0,4.062795209,0.0,5.0,0.0,1.0,1.0,0.0,48.0
454,0.0,22.0,3.0,0.0,0.0,3.919596202,0.0,35.0,1.0,1.0,1.0,2.0,55.0
1384,2.0,29.0,1.0,0.0,0.0,4.090712554,0.0,2.0,0.0,1.0,1.0,2.0,39.0
2384,0.0,11.0,26.0,18.0,0.0,4.793742342,0.0,1.0,0.0,1.0,1.0,0.0,0.0
402,1.0,34.0,3.0,0.0,0.0,4.864561298,0.0,1.0,0.0,1.0,1.0,1.0,26.0
989,1.0,27.0,3.0,0.0,0.0,4.315231324,1.0,22.0,0.0,1.0,1.0,1.0,100.0
1446,0.0,27.0,6.0,1.0,0.0,4.49713087,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1473,0.0,21.0,1.0,0.0,0.0,4.02507052,0.0,3.0,0.0,1.0,1.0,0.0,3.0
677,0.0,12.0,1.0,0.0,0.0,3.787143961,0.0,0.0,0.0,1.0,1.0,1.0,33.0
1617,0.0,12.0,2.0,0.0,0.0,4.969413652,0.0,3.0,0.0,1.0,1.0,0.0,1.0
1252,0.0,12.0,8.0,4.0,0.0,4.682149692,0.0,13.0,0.0,1.0,1.0,2.0,47.0
1985,2.0,33.0,2.0,0.0,0.0,4.193942708,0.0,8.0,0.0,1.0,1.0,3.0,198.0
822,0.0,15.0,2.0,0.0,0.0,4.210961855,0.0,3.0,0.0,1.0,1.0,0.0,5.0
963,0.0,22.0,2.0,0.0,0.0,3.935398667,1.0,2.0,0.0,1.0,0.0,0.0,0.0
835,0.0,13.0,2.0,2.0,0.0,4.777793824,0.0,24.0,0.0,1.0,1.0,1.0,514.0
1033,0.0,25.0,4.0,2.0,0.0,4.679978902,0.0,0.0,0.0,1.0,1.0,0.0,3.0
174,0.0,13.0,3.0,11.0,0.0,4.365185609,0.0,0.0,0.0,1.0,1.0,0.0,1.0
939,0.0,17.0,2.0,0.0,0.0,4.084962501,0.0,13.0,0.0,0.0,1.0,1.0,62.0
691,6.0,72.0,6.0,0.0,0.0,4.328895245,0.0,15.0,0.0,1.0,1.0,1.0,20.0
2589,0.0,26.0,3.0,0.0,0.0,4.155818464,0.0,2.0,0.0,1.0,1.0,1.0,15.0
334,0.0,15.0,2.0,0.0,0.0,4.808985546,1.0,8.0,1.0,1.0,1.0,1.0,119.0
873,0.0,17.0,4.0,1.0,0.0,4.217859108,2.0,40.0,0.0,1.0,1.0,0.0,424.0
2855,0.0,22.0,4.0,3.0,0.0,4.916360358,0.0,8.0,0.0,1.0,1.0,1.0,0.0
3448,0.0,17.0,3.0,0.0,0.0,4.291097831,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2057,0.0,9.0,2.0,0.0,0.0,4.399090686,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2567,0.0,19.0,2.0,0.0,0.0,3.979097891,0.0,22.0,0.0,1.0,1.0,1.0,71.0
197,0.0,36.0,3.0,0.0,0.0,4.100921675,0.0,1.0,0.0,1.0,1.0,0.0,0.0
296,0.0,30.0,3.0,0.0,0.0,4.910084425,0.0,2.0,0.0,1.0,2.0,1.0,5.0
3135,0.0,15.0,3.0,3.0,0.0,4.747161812,0.0,3.0,0.0,1.0,1.0,0.0,10.0
3453,0.0,17.0,3.0,0.0,0.0,4.387935196,0.0,17.0,0.0,1.0,1.0,2.0,29.0
1531,1.0,29.0,3.0,0.0,0.0,4.489927149,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1747,0.0,24.0,2.0,0.0,0.0,4.047160075,0.0,5.0,0.0,1.0,1.0,1.0,40.0
122,0.0,11.0,2.0,0.0,0.0,4.685938926,0.0,0.0,0.0,1.0,1.0,0.0,3.0
378,0.0,14.0,1.0,0.0,0.0,3.535174566,0.0,7.0,0.0,1.0,1.0,0.0,0.0
3422,0.0,11.0,11.0,0.0,0.0,3.405899865,0.0,11.0,0.0,1.0,1.0,4.0,72.0
3143,0.0,20.0,3.0,1.0,0.0,4.494042263,0.0,4.0,0.0,1.0,1.0,0.0,0.0
2212,0.0,11.0,1.0,0.0,0.0,4.251464635,0.0,9.0,0.0,1.0,1.0,4.0,201.0
2174,0.0,12.0,1.0,0.0,0.0,3.646439345,1.0,24.0,0.0,1.0,1.0,2.0,50.0
2601,1.0,24.0,4.0,0.0,0.0,4.2595142,0.0,2.0,0.0,1.0,1.0,0.0,5.0
2054,0.0,28.0,1.0,0.0,0.0,4.023382915,0.0,3.0,0.0,1.0,1.0,1.0,10.0
915,0.0,18.0,2.0,0.0,0.0,4.706808135,1.0,8.0,1.0,1.0,1.0,1.0,119.0
1873,0.0,12.0,2.0,0.0,0.0,3.78346519,0.0,21.0,0.0,2.0,1.0,3.0,44.0
3008,0.0,17.0,3.0,2.0,0.0,5.030494651,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3380,0.0,14.0,2.0,1.0,0.0,4.690815272,0.0,1.0,0.0,1.0,2.0,1.0,0.0
3344,0.0,15.0,2.0,0.0,0.0,3.869331261,0.0,9.0,0.0,1.0,1.0,1.0,71.0
611,0.0,24.0,4.0,0.0,0.0,4.903322072,0.0,6.0,0.0,1.0,1.0,1.0,2.0
1773,0.0,12.0,5.0,0.0,0.0,4.144788699,2.0,14.0,0.0,1.0,1.0,3.0,34.0
2337,0.0,20.0,2.0,0.0,0.0,3.9677201,1.0,10.0,0.0,1.0,1.0,1.0,92.0
956,0.0,8.0,1.0,0.0,0.0,3.689703732,0.0,24.0,0.0,1.0,1.0,4.0,154.0
1634,1.0,26.0,4.0,0.0,0.0,4.603837854,0.0,13.0,0.0,1.0,1.0,2.0,103.0
1889,0.0,17.0,2.0,0.0,0.0,3.886842188,0.0,9.0,0.0,1.0,1.0,0.0,30.0
3656,0.0,17.0,2.0,5.0,0.0,5.025647327,0.0,14.0,0.0,1.0,1.0,1.0,0.0
3409,0.0,13.0,2.0,0.0,0.0,3.921928095,1.0,38.0,0.0,1.0,1.0,2.0,157.0
3180,0.0,20.0,1.0,0.0,0.0,4.182005815,1.0,8.0,0.0,1.0,1.0,2.0,5.0
908,0.0,32.0,4.0,0.0,0.0,4.165533251,1.0,8.0,0.0,1.0,1.0,1.0,10.0
506,1.0,29.0,1.0,0.0,0.0,4.26184239,0.0,3.0,0.0,1.0,1.0,0.0,0.0
356,0.0,37.0,2.0,0.0,0.0,4.094211919,1.0,12.0,0.0,1.0,1.0,1.0,111.0
1424,1.0,17.0,3.0,1.0,0.0,4.422660583,0.0,0.0,0.0,1.0,1.0,0.0,13.0
3506,0.0,17.0,3.0,0.0,0.0,4.335970859,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2402,0.0,16.0,4.0,3.0,0.0,4.896926906,0.0,0.0,0.0,1.0,1.0,0.0,2.0
2894,0.0,18.0,2.0,1.0,0.0,4.69040924,1.0,27.0,0.0,1.0,1.0,3.0,585.0
1155,0.0,9.0,1.0,0.0,0.0,4.264074791,0.0,3.0,0.0,1.0,1.0,0.0,3.0
1724,0.0,13.0,3.0,1.0,0.0,3.99444304,0.0,4.0,0.0,1.0,1.0,0.0,0.0
3271,0.0,11.0,3.0,0.0,1.0,4.218469211,0.0,3.0,0.0,1.0,1.0,2.0,25.0
2886,0.0,18.0,2.0,0.0,0.0,3.89366069,0.0,12.0,0.0,1.0,1.0,1.0,34.0
2996,0.0,12.0,1.0,0.0,0.0,3.975418018,0.0,3.0,0.0,1.0,1.0,1.0,7.0
667,0.0,17.0,1.0,0.0,0.0,4.011585432,0.0,1.0,0.0,1.0,1.0,0.0,0.0
886,0.0,17.0,2.0,0.0,0.0,3.897587036,0.0,9.0,0.0,1.0,1.0,0.0,16.0
1285,0.0,13.0,3.0,0.0,0.0,4.593530485,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3338,1.0,18.0,1.0,0.0,0.0,3.81507241,0.0,38.0,0.0,1.0,1.0,4.0,11.0
333,2.0,18.0,1.0,0.0,0.0,4.05366069,0.0,36.0,0.0,1.0,2.0,1.0,200.0
153,0.0,12.0,3.0,0.0,1.0,4.029399063,0.0,16.0,0.0,1.0,1.0,0.0,65.0
1421,0.0,21.0,3.0,0.0,0.0,4.210764574,1.0,1.0,0.0,1.0,1.0,11.0,350.0
2837,0.0,13.0,4.0,0.0,1.0,3.775830987,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2551,0.0,23.0,6.0,0.0,1.0,4.598176291,0.0,5.0,0.0,1.0,1.0,1.0,3.0
1842,0.0,19.0,4.0,0.0,0.0,5.070237942,0.0,1.0,0.0,1.0,1.0,3.0,367.0
721,0.0,21.0,2.0,0.0,0.0,4.59656563,1.0,2.0,0.0,1.0,1.0,2.0,6.0
373,0.0,14.0,4.0,0.0,0.0,4.106327161,1.0,5.0,0.0,1.0,1.0,0.0,71.0
2640,0.0,19.0,2.0,0.0,0.0,3.796217603,0.0,6.0,0.0,1.0,1.0,0.0,54.0
312,0.0,14.0,4.0,1.0,0.0,4.22836301,0.0,3.0,0.0,1.0,1.0,0.0,0.0
1851,0.0,15.0,2.0,0.0,0.0,3.780394654,0.0,5.0,0.0,1.0,1.0,0.0,54.0
1623,1.0,27.0,1.0,0.0,0.0,4.295353348,0.0,2.0,0.0,1.0,1.0,1.0,19.0
42,0.0,20.0,3.0,1.0,0.0,4.45215372,0.0,4.0,0.0,1.0,1.0,0.0,0.0
3225,0.0,15.0,2.0,0.0,0.0,3.879664005,0.0,35.0,0.0,1.0,1.0,2.0,1.0
2695,0.0,18.0,2.0,0.0,0.0,3.86346519,0.0,14.0,0.0,1.0,1.0,1.0,52.0
3496,0.0,16.0,2.0,0.0,0.0,3.486440502,0.0,34.0,0.0,1.0,1.0,1.0,19.0
971,0.0,11.0,2.0,1.0,0.0,4.613362386,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3629,0.0,18.0,4.0,2.0,0.0,4.658841806,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3102,0.0,8.0,4.0,0.0,0.0,4.310562386,0.0,20.0,0.0,1.0,1.0,0.0,65.0
522,0.0,13.0,11.0,0.0,0.0,3.254773169,0.0,2.0,0.0,1.0,1.0,1.0,0.0
417,0.0,22.0,1.0,2.0,0.0,4.529354829,0.0,2.0,0.0,1.0,1.0,0.0,0.0
762,1.0,56.0,4.0,0.0,0.0,4.200758745,1.0,11.0,0.0,1.0,1.0,1.0,15.0
657,0.0,14.0,3.0,0.0,1.0,3.553508855,0.0,1.0,1.0,1.0,1.0,0.0,3.0
3168,0.0,20.0,2.0,0.0,0.0,3.9677201,0.0,18.0,0.0,1.0,1.0,0.0,113.0
704,1.0,34.0,2.0,0.0,0.0,4.361480236,0.0,2.0,0.0,1.0,1.0,1.0,16.0
732,0.0,12.0,2.0,0.0,0.0,4.597082818,0.0,3.0,0.0,1.0,1.0,0.0,1.0
2500,0.0,20.0,2.0,0.0,0.0,4.060262039,0.0,22.0,0.0,1.0,1.0,1.0,81.0
3329,1.0,33.0,2.0,0.0,0.0,4.390404866,0.0,2.0,0.0,1.0,1.0,1.0,16.0
944,0.0,17.0,1.0,0.0,0.0,3.881727679,1.0,9.0,0.0,1.0,1.0,1.0,21.0
2218,0.0,18.0,3.0,1.0,0.0,4.750695638,2.0,17.0,0.0,1.0,1.0,1.0,420.0
3417,0.0,15.0,4.0,0.0,1.0,4.062305474,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2410,0.0,11.0,2.0,0.0,0.0,4.177247889,0.0,7.0,0.0,1.0,1.0,2.0,19.0
1808,0.0,13.0,3.0,0.0,1.0,3.30869497,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1018,1.0,15.0,1.0,0.0,0.0,4.06716519,0.0,3.0,0.0,1.0,1.0,0.0,3.0
1470,0.0,22.0,2.0,0.0,0.0,4.264962579,1.0,34.0,0.0,1.0,1.0,2.0,128.0
907,0.0,15.0,3.0,1.0,0.0,4.175273298,1.0,5.0,0.0,1.0,1.0,2.0,34.0
1695,0.0,16.0,4.0,3.0,0.0,4.358205946,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2793,0.0,25.0,2.0,0.0,0.0,3.945464952,0.0,0.0,0.0,1.0,1.0,0.0,2.0
272,3.0,46.0,2.0,0.0,0.0,4.046761003,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1494,0.0,14.0,3.0,4.0,0.0,4.609133207,0.0,2.0,0.0,1.0,1.0,0.0,2.0
519,1.0,24.0,2.0,0.0,0.0,4.155651552,0.0,13.0,0.0,1.0,1.0,0.0,96.0
814,0.0,14.0,2.0,0.0,0.0,3.741962789,0.0,19.0,0.0,1.0,1.0,0.0,0.0
818,0.0,16.0,2.0,1.0,0.0,4.232425614,0.0,16.0,0.0,1.0,1.0,0.0,12.0
734,0.0,14.0,3.0,0.0,1.0,4.416830348,0.0,9.0,0.0,1.0,1.0,1.0,50.0
1523,0.0,17.0,3.0,0.0,0.0,4.341956544,0.0,17.0,0.0,1.0,1.0,2.0,29.0
1640,2.0,38.0,2.0,0.0,0.0,4.362267575,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3549,1.0,34.0,4.0,0.0,0.0,4.313911371,0.0,2.0,0.0,1.0,1.0,1.0,15.0
2718,0.0,11.0,1.0,0.0,0.0,3.810081021,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3232,0.0,13.0,3.0,0.0,0.0,4.154870933,0.0,1.0,0.0,1.0,1.0,0.0,1.0
3646,0.0,14.0,2.0,0.0,0.0,3.689703732,0.0,5.0,0.0,1.0,1.0,1.0,560.0
1702,1.0,34.0,3.0,0.0,0.0,4.924573475,0.0,1.0,0.0,1.0,1.0,1.0,26.0
1122,1.0,29.0,1.0,0.0,0.0,3.972306406,0.0,2.0,0.0,1.0,1.0,1.0,13.0
2178,0.0,11.0,1.0,0.0,0.0,3.89366069,0.0,20.0,0.0,1.0,1.0,1.0,167.0
1916,0.0,22.0,1.0,0.0,0.0,4.198790772,0.0,3.0,0.0,1.0,1.0,1.0,9.0
3048,2.0,29.0,3.0,0.0,0.0,4.371087149,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3452,0.0,33.0,4.0,0.0,0.0,4.551845277,1.0,4.0,0.0,0.0,0.0,0.0,4.0
1885,0.0,17.0,11.0,1.0,0.0,5.052611998,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2594,0.0,15.0,1.0,0.0,0.0,3.675310869,0.0,9.0,0.0,1.0,1.0,2.0,37.0
379,0.0,13.0,4.0,0.0,1.0,3.694739663,0.0,3.0,0.0,1.0,1.0,0.0,0.0
2253,1.0,34.0,3.0,0.0,0.0,4.856123798,0.0,1.0,0.0,1.0,1.0,1.0,26.0
343,0.0,17.0,2.0,0.0,0.0,3.69951385,0.0,8.0,0.0,1.0,1.0,1.0,387.0
2150,1.0,30.0,3.0,0.0,0.0,4.280187699,0.0,2.0,0.0,1.0,1.0,1.0,18.0
2146,0.0,13.0,1.0,0.0,0.0,4.132944045,0.0,14.0,0.0,2.0,2.0,0.0,7.0
2568,1.0,20.0,1.0,0.0,0.0,4.047299098,0.0,2.0,0.0,1.0,1.0,1.0,15.0
1944,0.0,12.0,4.0,0.0,1.0,4.451146892,2.0,1.0,0.0,1.0,1.0,1.0,34.0
1805,0.0,18.0,3.0,0.0,0.0,4.746357666,2.0,17.0,0.0,1.0,1.0,1.0,420.0
3444,0.0,21.0,4.0,0.0,0.0,4.576931197,0.0,7.0,0.0,1.0,1.0,0.0,0.0
2538,0.0,7.0,2.0,0.0,0.0,3.879761724,0.0,3.0,0.0,1.0,1.0,0.0,0.0
1262,0.0,13.0,4.0,0.0,0.0,4.866114361,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3636,0.0,12.0,2.0,0.0,0.0,4.722435394,0.0,3.0,0.0,1.0,1.0,0.0,1.0
2014,0.0,11.0,4.0,0.0,1.0,4.211135507,1.0,3.0,0.0,1.0,1.0,1.0,17.0
1425,2.0,23.0,1.0,0.0,0.0,4.366729297,0.0,2.0,0.0,1.0,1.0,1.0,32.0
1595,0.0,18.0,1.0,0.0,0.0,4.337907837,0.0,20.0,0.0,1.0,1.0,1.0,15.0
2967,0.0,10.0,1.0,0.0,0.0,3.337175341,0.0,17.0,0.0,1.0,1.0,1.0,118.0
232,0.0,12.0,2.0,0.0,0.0,4.653756708,0.0,3.0,0.0,1.0,1.0,0.0,1.0
794,0.0,20.0,6.0,3.0,0.0,5.51894479,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1708,0.0,16.0,2.0,0.0,0.0,3.795088586,0.0,4.0,0.0,1.0,1.0,1.0,564.0
3543,0.0,16.0,3.0,0.0,0.0,4.371087149,0.0,22.0,0.0,1.0,1.0,1.0,13.0
1822,0.0,20.0,2.0,0.0,0.0,3.940072687,0.0,9.0,0.0,1.0,1.0,1.0,109.0
3172,2.0,28.0,2.0,0.0,0.0,4.185823555,0.0,2.0,0.0,1.0,1.0,2.0,39.0
2564,0.0,18.0,4.0,0.0,0.0,5.232299691,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2407,1.0,22.0,1.0,0.0,0.0,3.831401845,0.0,2.0,0.0,1.0,1.0,1.0,15.0
2561,0.0,30.0,2.0,0.0,0.0,4.317033095,1.0,26.0,0.0,1.0,1.0,1.0,166.0
112,0.0,18.0,2.0,0.0,0.0,4.068278364,0.0,25.0,0.0,1.0,1.0,3.0,20.0
999,0.0,14.0,2.0,0.0,0.0,3.923251797,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2267,0.0,13.0,4.0,1.0,0.0,3.83977554,1.0,9.0,0.0,1.0,1.0,3.0,112.0
1583,2.0,31.0,1.0,0.0,0.0,4.099163442,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2549,0.0,22.0,3.0,0.0,0.0,4.729412077,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3626,0.0,25.0,3.0,0.0,0.0,4.163292105,0.0,28.0,0.0,1.0,1.0,0.0,0.0
2984,0.0,17.0,2.0,0.0,0.0,3.970175521,1.0,6.0,0.0,1.0,1.0,3.0,162.0
225,0.0,34.0,2.0,0.0,0.0,4.140585394,0.0,27.0,0.0,1.0,1.0,1.0,7.0
1042,0.0,14.0,3.0,0.0,0.0,4.127986807,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1193,0.0,17.0,1.0,0.0,0.0,4.015061012,1.0,18.0,0.0,1.0,1.0,1.0,19.0
3384,4.0,57.0,2.0,0.0,0.0,4.463010176,0.0,7.0,0.0,1.0,2.0,1.0,7.0
2939,0.0,18.0,4.0,0.0,0.0,4.199782543,0.0,3.0,0.0,1.0,1.0,1.0,59.0
